ngram,probability
2501,0.00973839736430822
8851,0.008380958483137205
2131,0.008149278993104343
1699,0.0077756889466175936
3319,0.007575828096380618
3125,0.007541026087952774
1160,0.006716610184462382
1169,0.006716610184462382
1250,0.006247855595459837
1251,0.006247855595459837
9507,0.0061335295052228735
9588,0.0061335295052228735
9521,0.0061335295052228735
3590,0.005962922751421255
9781,0.005700972529327439
