gram,public_r_prob
3927407,0.0002747209830876857
3925426,0.00027472098308768564
3925465,0.0002747209830876855
3927473,0.00027472098308768504
7308678,0.0002729190874667173
7308679,0.00027291908746671664
7308673,0.0002729190874667156
8777777,0.00027280721551711025
8777782,0.00027280721551711004
8777778,0.00027280721551710977
8777785,0.00027280721551710906
7472584,0.0002702869420718434
7411045,0.0002702869420718431
7411044,0.0002702869420718429
7472581,0.0002702869420718428
6545399,0.0002702312501747268
6545395,0.00027023125017472675
6545392,0.00027023125017472583
3146545,0.00026997195027259296
9523877,0.00026928622341955037
8242678,0.00026568863277236525
8242679,0.00026568863277236454
8238777,0.0002656886327723644
8242654,0.000265688632772364
8238778,0.00026568863277236395
8242673,0.0002656886327723636
5811373,0.0002655831879415753
8452426,0.0002646530882690473
0673877,0.0002631305149590806
5067384,0.00026306341111854466
5067387,0.0002630634111185442
6139984,0.00026276192722592844
3952745,0.0002616390315120829
3952545,0.0002616390315120822
8465472,0.00026153952252470436
8465411,0.000261539522524704
8465407,0.00026153952252470377
8465419,0.00026153952252470377
8473998,0.00026153952252470377
8473952,0.00026153952252470377
8465473,0.00026153952252470317
5254654,0.0002614372582336194
5274654,0.0002614372582336182
1984267,0.00026091358731659216
1104426,0.00026019457139403083
1104465,0.00026019457139403056
6549015,0.0002594220001677374
6549984,0.00025942200016773706
5506730,0.00025880840555450726
5506737,0.0002588084055545072
5506734,0.00025880840555450656
4198452,0.0002572692984143665
4725452,0.00025726929841436594
4198455,0.000257269298414365
4725455,0.0002572692984143646
4198457,0.00025726929841436437
4198453,0.0002572692984143643
4725453,0.0002572692984143639
4725457,0.0002572692984143639
9015815,0.0002568428873893808
9015811,0.0002568428873893808
4654927,0.00025490338315552576
4654265,0.00025490338315552555
4654925,0.0002549033831555252
7465426,0.00025438771018526353
7465465,0.0002543877101852635
6792749,0.0002537139234356217
6792741,0.00025371392343562167
6792742,0.0002537139234356213
6792747,0.00025371392343562113
6792746,0.0002537139234356211
6731465,0.0002537139234356208
6739258,0.00025371392343562005
6730867,0.0002537139234356198
6739254,0.00025371392343561967
7823998,0.0002520072935464931
7823952,0.00025200729354649305
7853927,0.0002520072935464928
7853925,0.0002520072935464923
0158465,0.00025188392365790304
0158426,0.00025188392365790277
9015849,0.0002518067523425311
9015847,0.0002518067523425306
9015846,0.0002518067523425304
9015841,0.00025180675234253027
9015842,0.00025180675234253016
5453927,0.000251381511868841
5453925,0.00025138151186884056
8254654,0.0002500598896681076
8274654,0.0002500598896681072
4197901,0.00024991874703109683
4075506,0.00024991874703109596
2581539,0.0002498484789319726
2581584,0.0002498484789319724
2581581,0.00024984847893197193
2581532,0.0002498484789319707
9984261,0.0002494857658151722
7778539,0.00024852698760370807
7782212,0.0002485269876037079
7782584,0.0002485269876037079
7777825,0.0002485269876037079
7778297,0.00024852698760370785
7778258,0.0002485269876037078
7778242,0.00024852698760370774
7778274,0.0002485269876037077
7778282,0.0002485269876037075
7778212,0.0002485269876037074
7778254,0.0002485269876037074
7777853,0.00024852698760370736
7782581,0.00024852698760370736
7778506,0.000248526987603707
7778584,0.00024852698760370693
7777858,0.0002485269876037068
7778581,0.0002485269876037064
7778532,0.0002485269876037062
1532426,0.0002481889070645176
2740782,0.0002480390259056201
2749274,0.00024803902590562007
2742678,0.00024803902590561996
2742679,0.0002480390259056195
2740785,0.0002480390259056193
2742654,0.0002480390259056189
2742673,0.00024803902590561855
9845399,0.0002471976411723927
9845395,0.0002471976411723926
9845392,0.00024719764117239176
1139274,0.0002457393174276954
1465452,0.0002453605568403377
1465455,0.0002453605568403363
1465457,0.00024536055684033564
1465453,0.00024536055684033553
2540782,0.0002449494891489929
2542678,0.00024494948914899285
2584078,0.00024494948914899263
2584110,0.00024494948914899226
2542679,0.00024494948914899226
2584113,0.00024494948914899215
2584198,0.00024494948914899204
2540785,0.00024494948914899204
2584197,0.000244949489148992
2549274,0.00024494948914899193
2584075,0.00024494948914899177
2542654,0.0002449494891489917
2542673,0.00024494948914899144
4267825,0.0002432586797493457
4267853,0.00024325867974934518
4267858,0.0002432586797493447
4262977,0.00024325867974934432
0782426,0.00024307949204847368
0785067,0.00024307949204847295
5614654,0.00024282488510157606
5679274,0.00024282488510157555
4654525,0.00024276512681478755
4654577,0.00024276512681478517
7927452,0.00024220762508614296
7927455,0.00024220762508614157
7925845,0.00024220762508614128
7927457,0.00024220762508614092
7927453,0.00024220762508614087
5490158,0.00024132625139408793
5490153,0.0002413262513940874
7392545,0.00024081095952945515
5392545,0.00024004468977943896
9849015,0.0002373097355254965
9849984,0.00023730973552549622
2426545,0.00023664610776030065
1373927,0.00023548472190255954
1373925,0.0002354847219025591
2649274,0.00023492622178396884
9984739,0.0002348101325319263
2746541,0.00023344849496999476
2746542,0.00023344849496999474
2746547,0.00023344849496999466
2746546,0.00023344849496999455
2746549,0.00023344849496999417
5323877,0.00023318627007145427
2745567,0.00023253658678651885
4998465,0.00023172543541788567
4998426,0.00023172543541788543
8453927,0.00023157145223541505
8453925,0.00023157145223541459
4523877,0.00023058853519613537
4577777,0.00023058853519613442
4577782,0.0002305885351961342
4572584,0.000230588535196134
4577778,0.000230588535196134
4572581,0.00023058853519613345
4577785,0.00023058853519613336
4532584,0.00023058853519613334
4532212,0.00023058853519613293
4532581,0.00023058853519613285
2546541,0.0002305406956696398
2546542,0.00023054069566963976
2546547,0.00023054069566963973
2546546,0.00023054069566963968
2546549,0.00023054069566963924
9274261,0.00023008568747799363
9254267,0.00023008568747799293
2824267,0.00022988479039572144
2123877,0.00022977043998214215
2545567,0.00022964014607717925
3731465,0.00022566812776768813
3739258,0.00022566812776768746
3730867,0.0002256681277676872
3739254,0.0002256681277676871
4267384,0.0002253720121207164
4267387,0.00022537201212071605
7453998,0.0002252391183932034
7453952,0.00022523911839320335
9777777,0.0002241959187009538
9777782,0.00022419591870095356
9777778,0.00022419591870095337
9777785,0.00022419591870095277
2629782,0.00022373925884187532
2629785,0.0002237392588418745
3952078,0.0002223931767852705
3952384,0.00022239317678527016
3952387,0.00022239317678526984
3952075,0.00022239317678526967
7825845,0.00022235937665867066
8490158,0.0002223085941459989
8490153,0.00022230859414599835
2581399,0.00022208753682841976
2581395,0.0002220875368284197
2581392,0.00022208753682841895
2613739,0.00022110703226726577
2654725,0.0002211070322672648
2688342,0.00022110703226726434
2639984,0.00022110703226726415
2688346,0.000221107032267264
2688341,0.00022110703226726398
2688347,0.00022110703226726396
2688349,0.00022110703226726396
2673927,0.00022110703226726377
2673925,0.00022110703226726333
7254267,0.00022107330298859197
1984539,0.0002174279894304944
1984556,0.0002174279894304942
1984550,0.0002174279894304941
1984532,0.0002174279894304927
1539258,0.00021716529368145409
1539254,0.00021716529368145373
9274739,0.00021655123527340478
6541137,0.00021618500013978194
6541139,0.00021618500013978188
6541134,0.00021618500013978142
5457901,0.0002154698673161488
4556739,0.00021363349584347695
9782426,0.00021351992257233695
9785067,0.0002135199225723363
5067855,0.00021295609471501238
5473877,0.00021293492770066587
5426739,0.00021293492770066568
3952978,0.00021180302550978162
5212426,0.00021163968523673949
5282426,0.00021163968523673927
1979274,0.00021121576116105116
4979015,0.00021103566439843098
7539984,0.0002100409533532777
4725811,0.00020993174750612217
4725815,0.00020993174750612214
2977777,0.0002094549653268136
2972584,0.00020945496532681358
2977782,0.00020945496532681344
2977778,0.00020945496532681323
2972581,0.00020945496532681315
2977785,0.0002094549653268127
2613998,0.0002088233082524177
2613952,0.00020882330825241759
9258198,0.00020861102331338043
9258197,0.00020861102331338035
9258137,0.00020861102331338024
9258139,0.00020861102331338016
9258104,0.00020861102331338013
9258146,0.0002086110233133801
9258134,0.0002086110233133797
9258149,0.0002086110233133792
1581984,0.00020847868193419616
1581373,0.00020847868193419594
1581465,0.00020847868193419586
3877825,0.0002076906926796946
3877853,0.00020769069267969413
3877858,0.00020769069267969378
2745399,0.00020669918825468405
