ngram,probability
195,0.028832010525014315
588,0.022621020374186007
007,0.0221666722653484
800,0.02145469248108219
885,0.020898108675221412
884,0.020898108675221412
311,0.016423219979882674
848,0.015215319140150535
841,0.015215319140150535
845,0.015215319140150535
284,0.014638397182638064
019,0.014427993689378795
996,0.014220306045258339
264,0.013960105340219648
328,0.013065006058873454
