gram,generated_from_n_prob
2132324,0.00027404463016596903
1232134,0.0002734096351922932
2321301,0.00027303954858411887
2322130,0.00027303954858411855
4134244,0.0002729385716453546
1413241,0.0002724653844513213
0142142,0.00027191770743058595
1244134,0.00027175284004731794
4413420,0.0002714560166965622
0042323,0.00027096737000227
4131241,0.00026945605504896355
3242142,0.00026876793404330017
3214242,0.00026876793404329995
1342210,0.00026712090195383
1342103,0.00026712090195383
3421424,0.0002667743633391221
4210342,0.00026542999186317885
0441320,0.0002650642168426866
4213213,0.00026451082858588624
4413123,0.00026432794442570286
0421342,0.0002630040604124728
0042041,0.0002620236177768002
4213014,0.000261854370573986
2132441,0.0002613757626275348
2103214,0.0002610658809024299
1032214,0.0002610318793814899
3012214,0.0002607564492596187
3213121,0.00026013410186798657
2214210,0.0002599209717035958
3212321,0.00025982687345985154
3232121,0.00025982687345985143
4213204,0.0002596714838581241
4221320,0.0002596714838581241
3213223,0.00025926901039610776
0042134,0.0002587807826020307
1322324,0.00025874807421111685
2103423,0.0002583707346553601
1034232,0.00025833708415337093
2322124,0.0002575385431086925
0421423,0.0002571746414850904
2210321,0.0002566053116215144
2321032,0.00025611176733815276
1423242,0.0002555399406986779
1424232,0.0002555399406986777
2040044,0.00025479458886876785
2210312,0.00025409729548620967
0340042,0.0002530150365642838
1421034,0.0002529460621905379
2122121,0.00025290428948216353
2121221,0.0002529042894821635
2132320,0.00025276537735062976
0422321,0.0002505479104049776
4242142,0.00025041571284305507
4214242,0.00025041571284305507
2134242,0.000249281019857855
1301214,0.00024883931464380786
2130122,0.0002488185010283961
1324221,0.0002487962182554654
3421321,0.00024744797137104304
1321323,0.00024635097746030817
3421420,0.0002460596384466608
3421312,0.00024502945750270083
3422131,0.00024502945750270083
3121342,0.0002450294575027008
3423212,0.00024474006826217376
3421232,0.00024474006826217376
3422123,0.00024474006826217376
2142423,0.00024375576867687496
4213121,0.0002423714227143075
4212321,0.00024208517271539064
4232121,0.00024208517271539056
2321213,0.00024196788045782549
4213223,0.00024156540209143785
2132044,0.0002410802329198919
3121423,0.00023959844113324882
1232141,0.0002392254772611682
3423241,0.0002390768644935073
1322320,0.00023865658151050835
1424131,0.00023799408286257064
2321204,0.00023754096911797018
2322120,0.0002375409691179699
2413424,0.00023662653695583871
1321214,0.00023599120161658344
2121322,0.00023597146265323663
2132122,0.00023597146265323663
1420423,0.00023569755590445356
0044130,0.0002340330713482963
1342131,0.0002338310804800426
1342123,0.00023355491695472034
3122321,0.0002334246036684208
4132103,0.0002308959198236259
4132210,0.00023089591982362566
1320421,0.00022947747581357887
0424134,0.00022937859480903257
1324004,0.0002288927112241776
2323244,0.00022887142432975177
2423232,0.00022818966669237284
1312042,0.00022723460247478267
0042141,0.000226425656800461
2212042,0.0002258546326285846
2042212,0.00022585463262858447
1232132,0.00022513790373084158
1213232,0.0002251379037308414
1221323,0.00022513790373084118
1244132,0.00022377362340623332
1223213,0.0002221707801650176
1422130,0.00022205407608076236
1421301,0.00022205407608076236
0400421,0.00022163871433244337
2232121,0.00022140381819730684
2321223,0.00022097797904341228
2324214,0.0002205577227175596
1342422,0.00022008061387550023
4413012,0.00021892878675747619
2413420,0.00021825275637983534
3241301,0.00021811580278032844
1223204,0.00021810606569036886
2422134,0.00021792697965018483
2420413,0.0002160484535261927
2042413,0.00021601963255923128
1213421,0.00021580532858671967
1212214,0.00021567019939849948
1221214,0.00021567019939849945
3232103,0.00021536704738562862
3232210,0.00021536704738562835
2421422,0.00021417717069113876
3124134,0.00021370207197806345
1301424,0.00021345726537092834
3210340,0.000213131024143729
0042132,0.00021309184250171626
4130123,0.00021287300249431447
3420422,0.00021271305265914157
2413123,0.00021252173063311658
2142130,0.00021181409784673863
1320400,0.000211119453391036
3400412,0.00021095432900513646
2042323,0.00021044292253294587
0142213,0.00021022539818484233
3014213,0.0002101563364770972
3213424,0.00020991028680095766
1204221,0.00020971736499985293
2122103,0.00020962900939247982
1422124,0.00020944761863890896
1421032,0.00020828726887586323
3242213,0.00020779024097941016
4413212,0.00020762501909841693
0141342,0.00020699650191905396
3014204,0.00020631143166025695
0400400,0.0002039077868285868
2042041,0.00020349688561077835
4241301,0.00020322224981932414
1223223,0.0002028982107479383
4413241,0.0002028206452213613
4132131,0.000202120620347874
3212212,0.00020209477017422465
3221212,0.00020209477017422465
4132123,0.00020188190809909597
3204130,0.0002011793595901359
2042134,0.00020097838417104628
4232103,0.00020066118707928756
4232210,0.00020066118707928732
2142124,0.0001997889846075729
2121424,0.00019978898460757237
0423213,0.00019882721842618
1032142,0.00019865626754493994
0322142,0.0001986108670786199
4210340,0.0001985778457162374
0122142,0.00019851186727208768
3012142,0.00019844665360770736
0424413,0.00019762237438348244
3221241,0.00019741836441768005
1241322,0.0001973492772483548
0413124,0.00019709142112453193
2441301,0.0001970861972993746
1301420,0.00019688255229463833
1421213,0.00019678451130946515
